"";"Numsiret";"Nometablissement";"nb_stages";"nb_heures";"url";"keywords"
"2952";13001550600012;"BIBLIOTHEQUE UNIVERSITAIRE SAULCY- UNIVERSITE DE LORRAINE- SITE DE METZ";1;7,57142857142857;"";""
"2953";13001779100026;"DIRECTION TERRITORIALE VOIES NAVIGABLES DE FRANCE";1;13,5714285714286;"";""
"2954";13001815300010;"CHAMBRE D'AGRICULTURE D'ALSACE";1;20,2857142857143;"";""
"2955";13001822900018;"GCSMS MAIA";1;15,4285714285714;"";""
"2956";13001831000016;"CENTRE D'ETUDES ET D'EXPERTISE SUR LES RISQUES,L'ENVIRONNEMENT, LA MOBILITE ET L'AMENAGEMENT";1;24,5714285714286;"";""
"2957";13001831000073;"CEREMA";1;17;"";""
"2958";13001831000222;"DIRECTION TERRITORIALE OUEST DU CEREMA";1;21,8571428571429;"";""
"2959";13001831000230;"CEREMA";1;14,7142857142857;"";""
"2960";13001891400015;"CREPS AUVERGNE-RHONE-ALPES VALLON PONT D'ARC";1;21,5714285714286;"";""
"2961";13001901100019;"INSTITUT D'AUVERGNE DU DEVELOPPEMENT DES TERRITOIRES";1;25,4285714285714;"";""
"2962";13002054800090;"UNIVERSITE DE MONTPELLIER -  UNIVERSITE DE MEDECINE";1;5;"";""
"2963";13002087800075;"CHAMBRE DE METIERS ET DE L'ARTISANAT";1;9,85714285714286;"";""
"2964";13002087800158;"CHAMBRE DE METIERS ET DE L'ARTISANAT DE REGION PROVENCE-ALPES-COTE D'AZUR";1;0,571428571428571;"";""
"2965";13002132200016;"COMUE UNIVERSITE FEDERALE DE TOULOUSE";1;2;"";""
"2966";13002136300010;"UNIVERSITE DE LYON";1;21,7142857142857;"";""
"2967";13002139700232;"GRENOBLE IAE-UNIVERSITE GRENOBLE ALPES";1;25,5714285714286;"";""
"2968";13002160300019;"CHAMBRE REGIONALE D'AGRICULTURE OCCITANIE";1;13,1428571428571;"";""
"2969";13002247800361;"CFA CCI SUD FORMATION DE BEZIERS";1;0,857142857142857;"";""
"2970";13002271800113;"CCI GRAND HAINAUT";1;6,42857142857143;"";""
"2971";13002277500014;"UNIVERSITE CLERMONT AUVERGNE";1;0,285714285714286;"";""
"2972";13002360900014;"MUSEE BONNARD";1;21,5714285714286;"";""
"2973";13352000700013;"LA NOUVELLE-CALEDONIE REPRESENTEE PAR LE PRESIDENT DU GOUVERNEMENT DE LA NOUVELLE-CALEDONIE";1;11,5714285714286;"";""
"2974";15100002300300;"HOPITAL D'INSTRUCTION DES ARMEES ALPHONSE LAVERAN";1;25,1428571428571;"";""
"2975";15100002301266;"CENTRE D'EPIDEMIOLOGIE ET DE SANTE PUBLIQUE DES ARMEES";1;17,4285714285714;"";""
"2976";15400001200901;"MINISTERE_DES_ARMEES ZONE DE DEFENSE ET DE SECURITE OUEST";1;27,2857142857143;"";""
"2977";15400078000010;"ENSOA ECOLE NATIONALE DES SOUS-OFFICIERS D'ACTIVE";1;8,14285714285714;"";""
"2978";15400119200025;"DEFENSE";1;13;"";""
"2979";15700008400010;"COMMANDEMENT DE LA GENDARMERIE OUTRE-MER";1;28,4285714285714;"";""
"2980";15700036500013;"REGION DE GENDARMERIE DE PROVENCE ALPES COTE-D'AZUR";1;5,57142857142857;"";""
"2981";15700037300017;"GENDARMERIE";1;8,28571428571429;"";""
"2982";16000006300018;"MUSEES NATIONAUX DU XX EME SIECLE DES ALPES MARITIMES";1;7,57142857142857;"";""
"2983";16000017000037;"CENTRE DE RECHERCHE ET DE RESTAURATION DES MUSEES DE FRANCE";1;11,2857142857143;"";""
"2984";16000102000017;"ASSOCIATION DECOUVERTE";1;13,2857142857143;"";""
"2985";16004613200017;"MUSEE NATIONAL DU MOYEN AGE - THERMES ET HOTEL DE CLUNY";1;8,57142857142857;"";""
"2986";17020431700011;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L'EDUCATION NATIONALE DE L'AISNE";1;0,428571428571429;"";""
"2987";17030431500014;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L'EDUCATION NATIONALE DE L'ALLIER A YZEURE";1;0,714285714285714;"";""
"2988";17040431300240;"INSPECTION ACADEMIQUE 04";1;1,57142857142857;"";""
"2989";17050431000021;"INSPECTION ACADEMIQUE DES HAUTES ALPES";1;16;"";""
"2990";17060001900013;"PREFECTURE DES ALPES-MARITIMES";1;13;"";""
"2991";17110001900016;"PREFECTURE DE L'AUDE";1;8,42857142857143;"";""
"2992";17110431800034;"CENTRE D'INFORMATION ET D'ORIENTATION";1;1;"";""
"2993";17110431800216;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L'EDUCATION NATIONALE DE L'AUDE";1;0,571428571428571;"";""
"2994";17130120300179;"CENTRE DE DETENTION DE TARASCON";1;8,14285714285714;"";""
"2995";17130120300195;"MAISON CENTRALE";1;26;"";""
"2996";17130120300237;"CENTRE PENIENTIAIRE";1;0,571428571428571;"";""
"2997";17130120300401;"CENTRE DE DETENTION DE TARASCON";1;0,428571428571429;"";""
"2998";17130131000057;"CENTRE EDUCATIF FERME LES CEDRES";1;17,5714285714286;"";""
"2999";17130131000198;"ETABLISSEMENT DE PLACEMENT EDUCATIF DE LA PROTECTION JUDICIAIRE DE LA JEUNESSE";1;21;"";""
"3000";17130154200121;"DDPAF DE L HERAULT";1;0,571428571428571;"";""
"3001";17130430600011;"ACADEMIE CIRCONSCRIPTION D'AIX SUD";1;6,57142857142857;"";""
"3002";17130431400015;"DESDEN DES BOUCHES-DU-RHONES";1;0,571428571428571;"";""
"3003";17130431400239;"CIRCONSCRIPTION DE L'EDUCATION NATIONALE";1;35,4285714285714;"";""
"3004";17130431400494;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L'EDUCATION NATIONALE DES BOUCHES-DU-RHONE";1;4,28571428571429;"";""
"3005";17130431400593;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L'EDUCATION NATIONALE DES BOUCHES-DU-RHONE";1;23,2857142857143;"";""
"3006";17130460300078;"DIRECTION DES AFFAIRES CULTURELLES DE LA REGION PROVENCE-ALPES-COTES-D'AZUR";1;7,57142857142857;"";""
"3007";17130640000234;"COMPAGNIE DE GENDARMERIE DEPARTEMENTALE DE CASTELNAU-LE-LEZ";1;3,42857142857143;"";""
"3008";17300111600016;"COUR D'APPEL DE NIMES";1;5,28571428571429;"";""
"3009";17300111600107;"MAISON DE LA JUSTICE ET DU DROIT";1;8,57142857142857;"";""
"3010";17300131400165;"DIRECTION TERRITORIALE DE LA PJJ GARD LOZERE";1;22,7142857142857;"";""
"3011";17300431800320;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L'EDUCATION NATIONALE DU GARD";1;34,5714285714286;"";""
"3012";17300431800346;"CIRCONSCRIPTION NIMES I";1;11,2857142857143;"";""
"3013";17310120500214;"CENTRE PENITENTIAIRE DE PERPIGNAN";1;0,285714285714286;"";""
"3014";17310120500578;"SPIP HERAULT";1;32;"";""
"3015";17310120500693;"SERVICE PENITENTIAIRE D INSERTION ET PROBATION";1;5,71428571428571;"";""
"3016";17310120500719;"SPIP";1;9,57142857142857;"";""
"3017";17310431600729;"DSDEN DU GARD";1;4;"";""
"3018";17330431200411;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L'EDUCATION NATIONALE";1;26,5714285714286;"";""
"3019";17330460100169;"DRAC NOUVELLE-AQUITAINE (SERVICE DECONCENTRE DU MINISTERE DE LA CULTURE ET COMMUNICATION)";1;4,28571428571429;"";""
"3020";17340211600557;"DIRECTION REGIONALE DES FINANCES PUBLIQUES 34";1;5,57142857142857;"";""
"3021";17340431000042;"CIO SETE";1;0,571428571428571;"";""
"3022";17340431000091;"INSPECTION DE L'EDUCATION NATIONALE DE LA CIRCONSCRIPTION DE LATTES";1;0,571428571428571;"";""
"3023";17340431000125;"CIRCONSCRIPTION DE BEZIERS VILLE";1;1,14285714285714;"";""
"3024";17340431000158;"CIRCONSCRIPTION DE BEZIERS NORD";1;0,571428571428571;"";""
"3025";17340431000174;"INSPECTION DE L'EDUCATION NATIONALE MONTPELLIER OUEST";1;41,1428571428571;"";""
"3026";17340431000380;"INSPECTION DE L'EDUCATION NATIONALE DE LA CIRCONSCRIPTION DE MONTPELLIER SAINT-JEAN-DE-VEDAS";1;1,28571428571429;"";""
"3027";17340460900260;"DRAC OCCITANIE";1;8,57142857142857;"";""
"3028";17350460600026;"DIRECTION REGIONALE DES AFFAIRES CULTURELLES BRETAGNE";1;8,85714285714286;"";""
"3029";17380001200010;"PREFECTURE";1;178,428571428571;"";""
"3030";17450460500026;"DRAC CENTRE VAL DE LOIRE";1;5,57142857142857;"";""
"3031";17480001100036;"PREFECTURE DE LA LOZERE";1;1,57142857142857;"";""
"3032";17546422224645;"STE SCENA PROD & SERVICES";1;13,7142857142857;"";""
"3033";17590131300460;"EPE ETABLISSEMENT DE PLACEMENT EDUCATIF";1;8,57142857142857;"";""
"3034";17590151100980;"COMMISSARIAT DE POLICE";1;2,57142857142857;"";""
"3035";17640431700271;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L EDUCATION NATIONALE DES PYRENEES ATLANTIQUES";1;2,57142857142857;"";""
"3036";17660131800122;"S.T.E.M.O NARBONNE";1;0,428571428571429;"";""
"3037";17660431200098;"INSPECTION ACADEMIQUE DES PYRENEES ORIENTALES.";1;0,714285714285714;"";""
"3038";17660431200171;"CIO CERET";1;57,4285714285714;"";""
"3039";17670131600125;"DIRECTION TERRITORIALE ASLACE";1;26,1428571428571;"";""
"3040";17670431000513;"INSPECTION DE L'EDUCATION NATIONALE HAGUENAU NORD";1;0,571428571428571;"";""
"3041";17670460900013;"DRAC ALSACE";1;12,7142857142857;"";""
"3042";17690120500524;"ETABLISSEMENT PENITENTIAIRE POUR MINEUR";1;11,5714285714286;"";""
"3043";17750151700011;"PREFECTURE DE POLICE DE PARIS";1;2,57142857142857;"";""
"3044";17750430500133;"ACADEMIE DE PARIS";1;32;"";""
"3045";17750430500158;"CASNAV DE PARIS";1;1,42857142857143;"";""
"3046";17780151100037;"SURETE DEPARTEMENTALE DES YVELINES";1;5,42857142857143;"";""
"3047";17810431100299;"DSDEN DU TARN";1;2,42857142857143;"";""
"3048";17830131300296;"PROTECTION JUDICIAIRE DE LA JEUNESSE DU VAR";1;12,2857142857143;"";""
"3049";17840431500016;"DSDEN DE VAUCLUSE";1;0,571428571428571;"";""
"3050";17840431500453;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L'EDUCATION NATIONALE";1;0,428571428571429;"";""
"3051";17890431400113;"INSPECTEUR EDUCATION NATIONALE";1;0,571428571428571;"";""
"3052";17910002900224;"SERVICE PENITENTIAIRE D'INSERTION ET PROBATION";1;0,428571428571429;"";""
"3053";17910002900281;"CENTRE PENITENTIAIRE DE SAINT-DENIS";1;0,571428571428571;"";""
"3054";17940430600088;"ACADEMIE DE CRETEIL (RECTORAT)";1;24,5714285714286;"";""
"3055";17971001700015;"PREFECTURE DU DEP DE LA GUADELOUPE";1;25,7142857142857;"";""
"3056";17971460500021;"DIRECTION DES AFFAIRES CULTURELLES DE GUADELOUPE";1;21,5714285714286;"";""
"3057";17974431300018;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L EDUCATION NATIONALE DE LA REUNION";1;1,57142857142857;"";""
"3058";17974431300042;"DIRECTION DES SERVICES DEPARTEMENTAUX DE L EDUCATION NATIONALE DE LA REUNION";1;11,8571428571429;"";""
"3059";17985083900012;"VICE RECTORAT MAYOTTE";1;8,42857142857143;"";""
"3060";17992010300019;"AMBASSADE DE FRANCE EN ARABIE SAOUDITE";1;25,8571428571429;"";""
"3061";17992310700017;"INSTITUT FRANCAIS D'INDONESIE";1;39;"";""
"3062";17994150500010;"AMBASSADE DE FRANCE EN ARGENTINE";1;8,42857142857143;"";""
"3063";18000001000017;"GCLH";1;8,57142857142857;"";""
"3064";18000360330039;"OFFICE FRANCAIS DE PROTECTION DES REFUGIES ET APATRIDES";1;25,7142857142857;"";""
"3065";18000608200069;"ECOLE ALBERT CAMUS";1;11,7142857142857;"";""
"3066";18000608200234;"LYCEE LOUIS-MASSIGNON";1;17,5714285714286;"";""
"3067";18001201500012;"ETABLISSEMENT PUBLIC DE SANTE NATIONALE DE FRESNES - EPSNF";1;8,57142857142857;"";""
"3068";18001404500199;"CNFPT";1;20,5714285714286;"";""
"3069";18001404502245;"CNFPT";1;25,5714285714286;"";""
"3070";18003402700011;"OFFICE FRANCAIS DE L'IMMIGRATION ET DE L'INTEGRATION";1;17,5714285714286;"";""
"3071";18003604802235;"INSERM";1;7,57142857142857;"";""
"3072";18003604802268;"INSERM";1;7,57142857142857;"";""
"3073";18004301001485;"RESEAU CANOPE";1;21,5714285714286;"";""
"3074";18004301001568;"CANOPE ACADEMIE DE MONTPELLIER";1;6,14285714285714;"";""
"3075";18004301001584;"RESEAU CANOPE";1;18,5714285714286;"";""
"3076";18004404200018;"INSTITUT DE FRANCE";1;19,5714285714286;"";""
"3077";18004412500011;"CASA DE VELAZQUEZ";1;0,571428571428571;"";""
"3078";18004422400020;"ABES";1;8,57142857142857;"";""
"3079";18004601300298;"FORTERESSE DE SALSES";1;5,85714285714286;"";""
"3080";18004601300314;"CMN-DOMAINE NATIONAL DU CHATEAU D'ANGERS";1;4,14285714285714;"";""
"3081";18004601300355;"CENTRE DES MONUMENTS NATIONAUX - ABBAYE DE MONTMAJOUR";1;7,42857142857143;"";""
"3082";18004603900137;"CENTRE NATIONAL DU CINEMA ET DE L’IMAGE ANIMEE";1;7,42857142857143;"";""
"3083";18007003900110;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE";1;26,1428571428571;"";""
"3084";18007003900680;"INRA";1;20,5714285714286;"";""
"3085";18007003901944;"INRA - LRDE";1;26,2857142857143;"";""
"3086";18008901300023;"CNRS DELEGATION REGIONALE";1;21,8571428571429;"";""
"3087";18008901300155;"CNRS ( DELEGATION REGIONALE IDF OUEST ET NORD)";1;6,28571428571429;"";""
"3088";18008901300320;"CNRS";1;4,14285714285714;"";""
"3089";18008901300635;"CNRS - LIMSI";1;21,2857142857143;"";""
"3090";18008901301682;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION COTE D'AZUR";1;26;"";""
"3091";18008901302458;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION AQUITAINE LIMOUSIN";1;12,2857142857143;"";""
"3092";18008901303282;"CNRS DELEGATION PARIS B";1;12,8571428571429;"";""
"3093";18008901303878;"COMITE ETABLISSEMENT CNES TOULOUSE";1;26,1428571428571;"";""
"3094";18008901306582;"CNRS VILLEURBANNE - DELEGATION RHONE-AUVERGNE";1;25,7142857142857;"";""
"3095";18008901306657;"CNRS";1;3,57142857142857;"";""
"3096";18009002900042;"MUSEE NATIONAL DE LA MARINE";1;7,57142857142857;"";""
"3097";18009002900067;"MUSEE DE LA MARINE";1;2,57142857142857;"";""
"3098";18009219900017;"ECOLE NATIONALE D'ADMINISTRATION PENITENTIAIRE";1;26,2857142857143;"";""
"3099";18009223100018;"ECPAD";1;5,71428571428571;"";""
"3100";18009226400050;"INRAP";1;3,57142857142857;"";""
"3101";18009226400191;"INRAP GRAND SUD OUEST";1;3;"";""
"3102";18009238900014;"ECOLE NATIONALE SUPERIEURE D'ART";1;8,57142857142857;"";""
"3103";18009253800016;"AGENCE NATIONALE POUR LA GARANTIE DES DROITS DES MINEURS";1;2,57142857142857;"";""
"3104";18073001200069;"CCI DE L'ARDECHE MERIDIONALE";1;17;"";""
"3105";18090033400038;"GIP MISSION LOCALE JEUNE ARIEGE";1;1,57142857142857;"";""
"3106";18130008800216;"CROUS AIX MARSEILLE AVIGNON";1;1,14285714285714;"";""
"3107";18133714800017;"GIP CICRP BELLE DE MAI";1;1,57142857142857;"";""
"3108";18180003800026;"CHAMBRE D'AGRICULTURE DU CHER";1;17,2857142857143;"";""
"3109";18300001700016;"CHAMBRE DE METIERS ET DE L'ARTISANAT DU GARD";1;17,4285714285714;"";""
"3110";18330005200036;"CHAMBRE D'AGRICULTURE DE LA GIRONDE";1;21,5714285714286;"";""
"3111";18340000100016;"CANOPE  MONTPELLIER (CRDP)";1;33,5714285714286;"";""
"3112";18340005000039;"CCI SETE FRONTIGNAN MEZE";1;26;"";""
"3113";18340006800015;"CCI MONTPELLIER";1;17,4285714285714;"";""
"3114";18340007600018;"CCI BEZIERS";1;13,1428571428571;"";""
"3115";18340008400723;"RESIDENCE UNIVERSITAIRE VERT BOIS II";1;0,571428571428571;"";""
"3116";18340013400023;"CHAMBRE REGIONALE DE METIERS ET DE L'ARTISANAT DU LANGUEDOC-ROUSSILLON";1;34,5714285714286;"";""
"3117";18450301900012;"AGENCE DE L'EAU LOIRE BRETAGNE";1;25,5714285714286;"";""
"3118";18480001900020;"CHAMBRE D'AGRICULTURE";1;25,5714285714286;"";""
"3119";18560005300010;"CCI DU MORBIHAN";1;21,5714285714286;"";""
"3120";18590750800260;"CCI REGION NORD DE FRANCE";1;24,2857142857143;"";""
"3121";18592161600040;"GROUPEMENT D'INTERET PUBLIC - GIP FCIP";1;6,28571428571429;"";""
"3122";18650002100016;"CHAMBRE DEPARTEMENTALE D'AGRICULTURE DES HAUTES PYRENEES";1;13,5714285714286;"";""
"3123";18660003700011;"CHAMBRE AGRICULTURE DES PYRENEES ORIENTALES";1;15,2857142857143;"";""
"3124";18690155900101;"AGENCE DE L EAU RMC";1;25,8571428571429;"";""
"3125";18730003300011;"PARC NATIONAL DE LA VANOISE";1;15,4285714285714;"";""
"3126";18810005100054;"CHAMBRE DE METIERS ET DE L'ARTISANAT";1;0,285714285714286;"";""
"3127";18840002200029;"CHAMBRE D AGRICULTURE DU VAUCLUSE";1;21,8571428571429;"";""
"3128";18843701600036;"ERFPP";1;33,5714285714286;"";""
"3129";18920911700028;"ATELIER INTERNATIONAL DU GRAND PARIS";1;12,5714285714286;"";""
"3130";18971008000020;"PARC NATIONAL DE LA GUADELOUPE";1;26,1428571428571;"";""
"3131";18973302500069;"ETABLISSEMENT PUBLIC ADMINISTRATIF";1;22;"";""
"3132";18974211700014;"CCI ILE DE LA REUNION";1;7;"";""
"3133";19010802700011;"COLLEGE AMPERE";1;0,571428571428571;"";""
"3134";19020011300016;"COLLEGE FRANCOIS TRUFFAUT";1;0,571428571428571;"";""
"3135";19021492400010;"COLLEGE GERARD PHILIPE";1;3,57142857142857;"";""
"3136";19030061600033;"LYCEE PROFESSIONNEL ALBERT LONDRES";1;0,714285714285714;"";""
"3137";19040052300014;"EPLE (ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT)";1;0,428571428571429;"";""
"3138";19060005600013;"LYCEE ALEXIS DE TOCQUEVILLE";1;0,571428571428571;"";""
"3139";19060084100018;"COLLEGE JEAN GIONO";1;1,57142857142857;"";""
"3140";19070017900012;"COLLEGE LA SEGALIERE";1;0,714285714285714;"";""
"3141";19070848700011;"COLLEGE MARIE CURIE";1;2;"";""
"3142";19071351100011;"LYCEE XAVIER MALLET";1;1,42857142857143;"";""
"3143";19101060200032;"UTT";1;23,4285714285714;"";""
"3144";19110019700018;"LYCEE JACQUES RUFFIE";1;0,285714285714286;"";""
"3145";19110034600011;"LYCEE PROFESSIONNEL GUSTAVE EIFFEL";1;6,42857142857143;"";""
"3146";19110037900012;"COLLEGE EMILE ALAIN";1;15,2857142857143;"";""
"3147";19110672300015;"COLLEGE JULES VERNE";1;3,28571428571429;"";""
"3148";19110675600015;"COLLEGE MICHEL BOUSQUIE";1;1;"";""
"3149";19110721800015;"COLLEGE ANTOINE COURRIERE";1;0,571428571428571;"";""
"3150";19120012000019;"LYCEE GENERAL ET TECHNOLOGIQUE JEAN VIGO";1;2,28571428571429;"";""
"3151";19120018700018;"COLLEGE JEAN AMANS";1;0,571428571428571;"";""
"3152";19120025200010;"LYCEE POLYVALENT JEAN JAURES";1;0,428571428571429;"";""
"3153";19130071400018;"LYCEE PROFESSIONNEL COLBERT";1;0,571428571428571;"";""
"3154";19130164700019;"LYCEE ALPHONSE DAUDET";1;0,428571428571429;"";""
"3155";19130171200011;"LYCEE CHARLES PRIVAT";1;2;"";""
"3156";19131603300015;"ADOLPHE MONTICELLI COLLEGE";1;5,14285714285714;"";""
"3157";19131609000023;"COLLEGE FREDERIC MISTRAL ARLES";1;5;"";""
"3158";19131611600018;"COLLEGE RENE CASSIN";1;4,14285714285714;"";""
"3159";19131746000019;"COLLEGE ROBERT MOREL";1;0,571428571428571;"";""
"3160";19131884900012;"COLLEGE BELLE DE MAI";1;26,2857142857143;"";""
"3161";19132318700010;"COLLEGE ELIE COUTAREL";1;9;"";""
"3162";19132326000015;"COLLEGE ALBERT CAMUS";1;0,571428571428571;"";""
"3163";19132491200010;"COLLEGE ALEXANDRE-DUMAS";1;2,57142857142857;"";""
"3164";19132495300014;"LYCEE ARTHUR RIMBAUD";1;8,14285714285714;"";""
"3165";19132786500017;"COLLEGE LES MATAGOTS";1;0,571428571428571;"";""
"3166";19132834300014;"COLLEGE RIEU CHARLOUN";1;1,28571428571429;"";""
"3167";19132974700015;"LYCEE HOTELIER REGIONAL";1;0,285714285714286;"";""
"3168";19133337600017;"COLLEGE FRANCOISE DOLTO";1;0,571428571428571;"";""
"3169";19140052200014;"LYCEE POLYVALENT GUIBRAY-LIARD";1;0,571428571428571;"";""
"3170";19141408500016;"UNIVERSITE DE CAEN NORMANDIE";1;22,5714285714286;"";""
"3171";19141764100013;"COLLEGE DES DOUITS";1;0,142857142857143;"";""
"3172";19202021200010;"LYCEE GENERAL ET COLLEGE PASCAL PAOLI";1;0,428571428571429;"";""
"3173";19211237300019;"UNIVERSITE DE BOURGOGNE";1;2,57142857142857;"";""
"3174";19260002100013;"COLLEGE HENRI BARBUSSE";1;0,571428571428571;"";""
"3175";19260791900029;"LYCEE HORTICOLE TERRE D'HORIZON";1;6;"";""
"3176";19261088900011;"LYCEE ALAIN BORNE";1;0,571428571428571;"";""
"3177";19270019300019;"COLLEGE JEAN JAURES";1;9,57142857142857;"";""
"3178";19271579500014;"LYCEE LEOPOLD SEDAR SENGHOR";1;27,5714285714286;"";""
"3179";19290346600014;"UNIVERSITE BREST BRETAGNE OCCIDENTALE";1;21,7142857142857;"";""
"3180";19300013000016;"COLLEGE LE CASTELLAS";1;6;"";""
"3181";19300016300017;"COLLEGE DE LA REGORDANE";1;4;"";""
"3182";19300020500016;"COLLEGE DEPARCIEUX";1;1,14285714285714;"";""
"3183";19300036100017;"COLLEGE";1;0,571428571428571;"";""
"3184";19300039500015;"COLLEGE LA GALABERTE";1;1,57142857142857;"";""
"3185";19300041100010;"LYCEE HOTELIER MARIE CURIE";1;29,2857142857143;"";""
"3186";19300050200016;"COLLEGE DE VERGEZE - LA GARRIGUETTE";1;2,57142857142857;"";""
"3187";19300055100013;"COLLEGE BERNARD DE VENTADOUR";1;4;"";""
"3188";19300057700018;"LYCEE PROFESSIONNEL GASTON DARBOUX";1;9,28571428571429;"";""
"3189";19300062700011;"COLLEGE CAPOUCHINE";1;10,5714285714286;"";""
"3190";19300139300019;"EPLEFPA RODILHAN";1;32,7142857142857;"";""
"3191";19300141900012;"COLLEGE CONDORCET-NIMES";1;6,57142857142857;"";""
"3192";19300929700014;"COLLEGE DU MONT DUPLAN";1;5;"";""
"3193";19300929700014;"ECOLE D'APPLICATION MONT DUPLAN";1;2,57142857142857;"";""
"3194";19300947900018;"COLLEGE ALPHONSE DAUDET";1;4;"";""
"3195";19301012100013;"COLLEGE LEO LARGUIER";1;1,14285714285714;"";""
"3196";19301094900017;"COLLEGE DIDEROT";1;0,857142857142857;"";""
"3197";19301096400016;"COLLEGE LA VALLEE VERTE";1;7,42857142857143;"";""
"3198";19301209300012;"COLLEGE LES FONTAINES";1;10;"";""
"3199";19301211900015;"COLLEGE DU BOSQUET";1;4;"";""
"3200";19301214300015;"COLLEGE LE MOURION";1;0,571428571428571;"";""
"3201";19301284600013;"COLLEGE JEAN ROSTAND";1;6;"";""
"3202";19301325700012;"COLLEGE HENRI PITOT";1;3;"";""
"3203";19301332300012;"EPLE";1;3;"";""
"3204";19301336400016;"COLLEGE DE LEDIGNAN";1;0,571428571428571;"";""
"3205";19310040100010;"LYCEE RAYMOND NAVES";1;1;"";""
"3206";19310046800019;"LYCEE POLYVALENT HOTELLERIE ET TOURISME";1;4;"";""
"3207";19310093000026;"COLLEGE MARCELIN BERTHELOT";1;0,571428571428571;"";""
"3208";19311112700018;"COLLEGE LAUTREC";1;0,571428571428571;"";""
"3209";19311266100015;"EPLE";1;14,5714285714286;"";""
"3210";19311382600013;"UT1 CAPITOLE";1;28,5714285714286;"";""
"3211";19311383400041;"UNIVERSITE JEAN JAURES";1;3,57142857142857;"";""
"3212";19311384200010;"UNIVERSITE TOULOUSE 3 SCD";1;13;"";""
"3213";19320025000010;"LYCEE POLYVALENT D'ARTAGNAN";1;36,2857142857143;"";""
"3214";19332082700010;"COLLEGE EDOUARD VAILLANT";1;4,57142857142857;"";""
"3215";19340011600029;"CBEN / GRETA HERAULT OUEST";1;0;"";""
"3216";19340024900010;"COLLEGE VOLTAIRE";1;2;"";""
"3217";19340037100012;"COLLEGE JULES FERRY";1;2,14285714285714;"";""
"3218";19340054600019;"EPLE LE CEDRE";1;1,14285714285714;"";""
"3219";19340063700016;"COLLEGE LOUIS CAHUZAC";1;3;"";""
"3220";19340065200015;"COLLEGE";1;2,14285714285714;"";""
"3221";19340078500039;"LYCEE DES METIERS CHARLES DE GAULLE";1;2;"";""
"3222";19340082700013;"COLLEGE PHILLIPE LAMOUR";1;5;"";""
"3223";19340101500014;"COLLEGE D'ENSEIGNEMENT PUBLIC PAUL ELILE VICTOR";1;6;"";""
"3224";19340112200018;"ENSCM";1;5,85714285714286;"";""
"3225";19340115500018;"COLLEGE PAUL VALERY";1;1;"";""
"3226";19341032100015;"COLLLEGE RENE CASSIN";1;51;"";""
"3227";19341088300204;"UNIVERSITE MONTPELLIER 2";1;5,57142857142857;"";""
"3228";19341089100272;"UNIVERSITE PAUL VALERY - PAS VALIDE";1;12,5714285714286;"";""
"3229";19341321800010;"COLLEGE KATIA ET MAURICE KRAFFT";1;2,57142857142857;"";""
"3230";19341367100010;"COLLEGE PAUL BERT";1;0,571428571428571;"";""
"3231";19341385300014;"LYCEE PROFESSIONNEL LEONARD DE VINCI";1;15;"";""
"3232";19341577500017;"COLLEGE LE BERANGE";1;4;"";""
"3233";19341593200071;"ECOLE MATERNELLE ANNEXE IUFM PAULINE KERGOMARD";1;5;"";""
"3234";19341604700010;"COLLEGE THEODORE MONOD";1;1;"";""
"3235";19350937900015;"PRESSES UNIVERSITAIRES DE RENNES";1;12,5714285714286;"";""
"3236";19370800500478;"MSH VAL DE LOIRE UNIVERSITE DE TOURS FRANCOIS RABELAIS";1;26,1428571428571;"";""
"3237";19380029900011;"LYCEE GENERAL LES EAUX CLAIRES";1;6,57142857142857;"";""
"3238";19382495000011;"COLLEGE PLAN MENU";1;0,571428571428571;"";""
"3239";19410716500012;"COLLEGE JOSEPH CROCHETON";1;0,714285714285714;"";""
